Customer_id,Transaction_date,Year,Month,Quarter,Weekday,Total_amount
1738,2023-04-23,2023,4,2,6,6.210600077024653
1523,2023-04-15,2023,4,2,5,5.54907608489522
2712,2020-09-21,2020,9,3,0,5.003946305945459
1892,2022-06-16,2022,6,2,3,6.883462586413092
199,2021-10-31,2021,10,4,6,7.034387929915503
551,2020-10-06,2020,10,4,1,6.668228248417403
2153,2021-09-06,2021,9,3,0,4.795790545596741
2420,2020-01-12,2020,1,1,6,4.962844630259907
2980,2023-02-08,2023,2,1,2,5.459585514144159
1173,2022-12-30,2022,12,4,4,6.329720905522696
1518,2021-12-22,2021,12,4,2,3.4965075614664802
841,2021-11-02,2021,11,4,1,3.7612001156935624
2425,2023-02-12,2023,2,1,6,5.056245805348308
294,2022-01-11,2022,1,1,1,5.973809611869261
2297,2020-11-12,2020,11,4,3,5.953243334287785
2325,2022-03-20,2022,3,1,6,4.61512051684126
809,2021-03-03,2021,3,1,2,4.532599493153256
1070,2022-07-22,2022,7,3,4,4.74493212836325
2902,2021-11-23,2021,11,4,1,6.16541785423142
2059,2022-10-31,2022,10,4,0,5.602118820879701
1975,2021-04-06,2021,4,2,1,4.430816798843313
776,2020-07-30,2020,7,3,3,5.262690188904886
465,2021-02-20,2021,2,1,5,5.872117789475416
292,2023-05-02,2023,5,2,1,5.583496308781699
2735,2022-08-04,2022,8,3,3,5.6240175061873385
940,2022-03-08,2022,3,1,1,4.3694478524670215
1649,2021-04-23,2021,4,2,4,5.5093883366279774
2503,2023-05-15,2023,5,2,0,4.997212273764115
2046,2023-02-16,2023,2,1,3,4.04305126783455
2036,2022-10-06,2022,10,4,3,5.288267030694535
2781,2021-01-20,2021,1,1,2,4.3694478524670215
1293,2022-04-18,2022,4,2,0,3.7376696182833684
454,2023-12-18,2023,12,4,0,5.955837369464831
1256,2021-07-31,2021,7,3,5,6.803505257608338
2501,2023-01-10,2023,1,1,1,6.883462586413092
1356,2023-02-04,2023,2,1,5,5.37989735354046
2101,2021-02-23,2021,2,1,1,6.282266746896006
901,2022-09-03,2022,9,3,5,4.174387269895637
2263,2021-03-31,2021,3,1,2,5.198497031265826
440,2023-06-30,2023,6,2,4,6.670766320845874
1842,2022-04-24,2022,4,2,6,4.875197323201151
420,2023-04-14,2023,4,2,4,7.009408932708637
2872,2022-10-16,2022,10,4,6,4.564348191467836
1746,2020-04-06,2020,4,2,0,6.169610732491456
754,2022-01-22,2022,1,1,5,5.666426688112432
2938,2023-08-25,2023,8,3,4,5.3612921657094255
1659,2023-11-04,2023,11,4,5,6.837332814685591
1377,2022-09-14,2022,9,3,2,4.1588830833596715
653,2022-02-08,2022,2,1,1,6.511745329644728
1736,2022-04-24,2022,4,2,6,5.602118820879701
2374,2020-05-01,2020,5,2,4,7.150701457592526
1691,2023-01-07,2023,1,1,5,5.937536205082426
2718,2022-03-28,2022,3,1,0,6.0844994130751715
949,2022-08-18,2022,8,3,3,5.231108616854587
1448,2023-11-19,2023,11,4,6,5.225746673713202
806,2020-06-25,2020,6,2,3,5.6240175061873385
317,2020-03-11,2020,3,1,2,6.923628628138427
1627,2021-01-05,2021,1,1,1,5.8664680569332965
2812,2022-10-16,2022,10,4,6,6.293419278846481
2078,2022-02-28,2022,2,1,0,5.4510384535657
1845,2020-01-21,2020,1,1,1,4.553876891600541
740,2022-04-29,2022,4,2,4,2.772588722239781
783,2020-10-21,2020,10,4,2,4.844187086458591
2926,2022-09-19,2022,9,3,0,6.2766434893416445
2027,2022-09-08,2022,9,3,3,3.828641396489095
2755,2022-02-18,2022,2,1,4,2.772588722239781
1378,2023-09-29,2023,9,3,4,6.111467339502679
509,2022-09-27,2022,9,3,1,5.53338948872752
2293,2023-12-12,2023,12,4,1,5.937536205082426
1538,2022-04-10,2022,4,2,6,5.666426688112432
1160,2023-09-01,2023,9,3,4,6.893656354602635
2073,2023-03-05,2023,3,1,6,5.8998973535824915
2496,2021-08-11,2021,8,3,2,3.9512437185814275
1508,2020-08-01,2020,8,3,5,6.582025138892826
818,2023-04-19,2023,4,2,2,6.968850378341948
2312,2023-04-29,2023,4,2,5,6.893656354602635
2786,2021-01-01,2021,1,1,4,5.955837369464831
2827,2022-09-30,2022,9,3,4,4.564348191467836
2519,2021-10-15,2021,10,4,4,6.660575149839686
620,2021-12-07,2021,12,4,1,5.41610040220442
848,2021-01-23,2021,1,1,5,3.4339872044851463
2783,2021-03-17,2021,3,1,2,3.1780538303479458
2045,2021-02-24,2021,2,1,2,3.912023005428146
802,2022-07-04,2022,7,3,0,6.964135612418245
577,2022-05-04,2022,5,2,2,6.364750756851911
2731,2021-12-29,2021,12,4,2,6.621405651764134
2356,2020-12-26,2020,12,4,5,7.0587581525186645
1523,2020-02-12,2020,2,1,2,5.771441123130016
730,2022-07-13,2022,7,3,2,4.442651256490317
2366,2023-12-10,2023,12,4,6,4.634728988229636
1253,2022-04-18,2022,4,2,0,5.54907608489522
1155,2021-07-23,2021,7,3,4,6.898714534329988
2318,2020-11-10,2020,11,4,1,5.968707559985366
1096,2022-08-11,2022,8,3,3,7.075808863978387
1697,2022-08-06,2022,8,3,5,4.653960350157523
2406,2023-11-08,2023,11,4,2,4.51085950651685
2514,2021-04-20,2021,4,2,1,5.220355825078324
804,2022-09-20,2022,9,3,1,4.624972813284271
1875,2022-09-19,2022,9,3,0,6.559615237493242
347,2021-03-03,2021,3,1,2,5.579729825986222
692,2021-02-26,2021,2,1,4,6.398594934535208
1663,2022-12-03,2022,12,4,5,6.47543271670409
1051,2021-12-21,2021,12,4,1,4.532599493153256
1127,2020-06-16,2020,6,2,1,6.734591659972948
1525,2022-03-31,2022,3,1,3,5.54907608489522
2298,2022-11-07,2022,11,4,0,5.111987788356544
1696,2022-10-12,2022,10,4,2,6.182084906716632
2182,2023-06-21,2023,6,2,2,5.765191102784844
1878,2023-12-31,2023,12,4,6,6.293419278846481
1996,2022-11-14,2022,11,4,0,4.143134726391533
1323,2023-09-30,2023,9,3,5,5.41610040220442
2960,2023-06-27,2023,6,2,1,4.532599493153256
544,2022-09-13,2022,9,3,1,3.970291913552122
457,2020-04-18,2020,4,2,5,4.948759890378168
800,2020-11-17,2020,11,4,1,6.329720905522696
604,2021-03-20,2021,3,1,5,5.556828061699537
2816,2022-05-01,2022,5,2,6,5.375278407684165
1462,2023-11-11,2023,11,4,5,6.0063531596017325
2195,2023-01-02,2023,1,1,0,6.056784013228625
843,2023-06-24,2023,6,2,5,5.961005339623274
831,2023-03-04,2023,3,1,5,5.476463551931511
867,2022-08-31,2022,8,3,2,6.660575149839686
1951,2023-03-05,2023,3,1,6,6.880384082186005
2522,2022-04-06,2022,4,2,2,5.017279836814924
2150,2022-02-23,2022,2,1,2,5.53338948872752
1066,2023-04-03,2023,4,2,0,7.22983877815125
732,2023-08-27,2023,8,3,6,2.8903717578961645
2402,2022-06-26,2022,6,2,6,4.343805421853684
1987,2021-11-04,2021,11,4,3,5.602118820879701
1353,2021-06-14,2021,6,2,0,5.049856007249537
586,2022-04-30,2022,4,2,5,5.8664680569332965
2738,2022-06-18,2022,6,2,5,5.673323267171493
1028,2021-10-10,2021,10,4,6,5.54907608489522
2180,2023-08-27,2023,8,3,6,5.0369526024136295
548,2020-08-26,2020,8,3,2,5.921578419643816
292,2020-05-04,2020,5,2,0,7.02197642307216
2893,2023-12-07,2023,12,4,3,5.786897381366708
525,2021-04-05,2021,4,2,0,4.330733340286331
1556,2021-03-29,2021,3,1,0,5.771441123130016
1054,2021-03-23,2021,3,1,1,6.6293632534374485
228,2022-01-24,2022,1,1,0,5.056245805348308
2621,2021-03-08,2021,3,1,0,5.2832037287379885
900,2021-06-26,2021,6,2,5,5.5053315359323625
2280,2021-01-19,2021,1,1,1,5.87493073085203
1508,2023-12-08,2023,12,4,4,6.059123195581797
1173,2021-05-06,2021,5,2,3,4.143134726391533
2238,2023-09-02,2023,9,3,5,3.912023005428146
2151,2023-05-10,2023,5,2,2,5.111987788356544
2913,2021-03-20,2021,3,1,5,4.59511985013459
2949,2023-06-22,2023,6,2,3,6.447305862541213
806,2023-01-11,2023,1,1,2,5.3981627015177525
1424,2021-11-04,2021,11,4,3,5.1647859739235145
2277,2021-01-04,2021,1,1,0,6.373319789577012
306,2020-10-08,2020,10,4,3,6.683360945766275
2168,2021-08-18,2021,8,3,2,5.170483995038151
961,2023-01-26,2023,1,1,3,6.810142450115136
2514,2022-08-17,2022,8,3,2,5.5093883366279774
995,2020-02-29,2020,2,1,5,5.293304824724492
2431,2021-05-12,2021,5,2,2,4.762173934797756
2361,2022-11-02,2022,11,4,2,5.783825182329737
2221,2023-05-07,2023,5,2,6,5.3230099791384085
2265,2021-03-26,2021,3,1,4,5.43372200355424
361,2023-02-09,2023,2,1,3,4.795790545596741
2425,2020-07-17,2020,7,3,4,5.777652323222656
2333,2022-09-05,2022,9,3,0,7.0825485693553
2318,2023-04-04,2023,4,2,1,5.765191102784844
2573,2023-10-10,2023,10,4,1,6.293419278846481
2793,2021-04-30,2021,4,2,4,5.918893854273146
2581,2023-10-12,2023,10,4,3,6.3835066348840055
2128,2022-12-16,2022,12,4,4,6.53813982376767
1667,2022-07-30,2022,7,3,5,7.052721049232323
589,2022-02-08,2022,2,1,1,7.150701457592526
163,2020-01-23,2020,1,1,3,4.997212273764115
1836,2022-10-02,2022,10,4,6,6.582025138892826
321,2020-09-16,2020,9,3,2,5.147494476813453
511,2020-01-15,2020,1,1,2,4.290459441148391
2066,2020-02-05,2020,2,1,2,5.262690188904886
2793,2022-11-16,2022,11,4,2,7.198931240688173
2319,2021-12-11,2021,12,4,5,5.855071922202427
943,2023-08-04,2023,8,3,4,6.6293632534374485
2195,2021-06-27,2021,6,2,6,6.285998094508865
2700,2022-06-22,2022,6,2,2,4.574710978503383
2232,2023-02-09,2023,2,1,3,4.983606621708336
820,2021-10-05,2021,10,4,1,6.413458957167357
2421,2022-01-29,2022,1,1,5,5.736572297479192
2071,2023-03-26,2023,3,1,6,5.579729825986222
2800,2022-04-06,2022,4,2,2,5.579729825986222
1678,2023-03-06,2023,3,1,0,6.16541785423142
2549,2020-11-23,2020,11,4,0,6.304448802421981
713,2021-12-08,2021,12,4,2,5.262690188904886
768,2023-08-30,2023,8,3,2,5.60947179518496
2668,2020-06-07,2020,6,2,6,6.124683390894205
2160,2020-08-21,2020,8,3,4,5.37989735354046
1140,2022-06-09,2022,6,2,3,3.4965075614664802
1064,2023-08-02,2023,8,3,2,6.329720905522696
844,2023-10-02,2023,10,4,0,5.68697535633982
1927,2021-02-12,2021,2,1,4,3.970291913552122
1005,2022-12-10,2022,12,4,5,4.77912349311153
271,2020-05-07,2020,5,2,3,4.51085950651685
2167,2021-10-10,2021,10,4,6,6.7912214627261855
1615,2020-12-21,2020,12,4,0,4.77912349311153
2343,2022-04-06,2022,4,2,2,5.820082930352362
2675,2021-09-02,2021,9,3,3,6.5722825426940075
1773,2023-12-24,2023,12,4,6,6.53813982376767
583,2022-09-24,2022,9,3,5,6.698268054115413
1034,2022-07-24,2022,7,3,6,6.878326468291325
200,2021-11-12,2021,11,4,4,4.672828834461906
459,2023-08-19,2023,8,3,5,4.59511985013459
2877,2022-08-04,2022,8,3,3,5.332718793265369
550,2023-02-21,2023,2,1,1,6.964135612418245
2801,2023-09-24,2023,9,3,6,3.9512437185814275
934,2022-12-09,2022,12,4,4,6.501289670540389
2664,2023-08-31,2023,8,3,3,5.2832037287379885
1956,2022-04-18,2022,4,2,0,4.356708826689592
377,2021-03-16,2021,3,1,1,5.351858133476067
2210,2022-09-17,2022,9,3,5,6.806829360392176
319,2022-11-20,2022,11,4,6,4.859812404361672
1253,2023-01-12,2023,1,1,3,5.652489180268651
523,2023-10-05,2023,10,4,3,4.1588830833596715
1010,2022-08-27,2022,8,3,5,5.231108616854587
1536,2022-01-07,2022,1,1,4,6.803505257608338
1151,2022-08-29,2022,8,3,0,5.1647859739235145
315,2023-04-15,2023,4,2,5,6.893656354602635
2179,2020-04-14,2020,4,2,1,6.182084906716632
603,2021-10-06,2021,10,4,2,5.983936280687191
1468,2020-01-18,2020,1,1,5,6.042632833682381
544,2023-02-20,2023,2,1,0,5.030437921392435
2877,2020-09-22,2020,9,3,1,6.22455842927536
391,2020-03-09,2020,3,1,0,5.921578419643816
2904,2022-10-04,2022,10,4,1,5.717027701406222
1488,2021-09-16,2021,9,3,3,5.666426688112432
1433,2020-01-24,2020,1,1,4,5.056245805348308
1327,2020-11-24,2020,11,4,1,6.226536669287466
1068,2022-02-07,2022,2,1,0,5.3981627015177525
1956,2023-12-04,2023,12,4,0,6.366470447731438
2089,2021-09-29,2021,9,3,2,6.964135612418245
741,2021-03-04,2021,3,1,3,5.87493073085203
879,2020-06-01,2020,6,2,0,5.1647859739235145
782,2020-02-15,2020,2,1,5,4.430816798843313
2691,2021-03-30,2021,3,1,1,3.8066624897703196
408,2023-07-10,2023,7,3,0,5.2832037287379885
154,2020-08-28,2020,8,3,4,4.787491742782046
2552,2020-01-02,2020,1,1,3,6.61338421837956
2616,2021-10-20,2021,10,4,2,7.150701457592526
2283,2020-08-02,2020,8,3,6,5.602118820879701
758,2020-01-14,2020,1,1,1,6.720220155135295
1492,2020-09-24,2020,9,3,3,5.831882477283517
2661,2020-01-25,2020,1,1,5,6.493753839851686
408,2022-12-29,2022,12,4,3,5.58724865840025
1409,2022-04-16,2022,4,2,5,7.007600613951853
949,2020-07-28,2020,7,3,1,6.3835066348840055
922,2021-02-02,2021,2,1,1,5.3230099791384085
2127,2021-12-12,2021,12,4,6,4.110873864173311
2622,2022-11-27,2022,11,4,6,5.176149732573829
2722,2022-03-26,2022,3,1,5,6.53813982376767
1449,2023-04-26,2023,4,2,2,4.290459441148391
1630,2022-09-20,2022,9,3,1,5.43372200355424
1188,2020-10-01,2020,10,4,3,5.43372200355424
992,2022-12-16,2022,12,4,4,5.081404364984463
442,2020-08-03,2020,8,3,0,5.25227342804663
778,2021-10-01,2021,10,4,4,4.709530201312334
1903,2022-08-06,2022,8,3,5,4.77912349311153
991,2021-11-23,2021,11,4,1,4.976733742420574
1701,2020-12-24,2020,12,4,3,7.034387929915503
2700,2021-02-27,2021,2,1,5,6.47543271670409
1400,2021-09-13,2021,9,3,0,7.065613363597717
1907,2022-01-22,2022,1,1,5,6.501289670540389
2384,2020-01-20,2020,1,1,0,6.478509642208569
2244,2023-03-28,2023,3,1,1,4.955827057601261
1328,2022-06-07,2022,6,2,1,4.820281565605037
209,2022-09-06,2022,9,3,1,6.769641976852503
1961,2020-12-11,2020,12,4,4,6.673297967767654
1309,2021-08-20,2021,8,3,4,5.91350300563827
1816,2023-03-09,2023,3,1,3,6.741700694652055
2654,2021-06-06,2021,6,2,6,5.953243334287785
1139,2020-11-01,2020,11,4,6,4.07753744390572
2934,2020-09-23,2020,9,3,2,5.755742213586912
119,2023-02-01,2023,2,1,2,4.867534450455582
2157,2021-03-11,2021,3,1,3,5.855071922202427
2583,2020-03-26,2020,3,1,3,6.698268054115413
1606,2021-08-16,2021,8,3,0,5.111987788356544
313,2020-04-23,2020,4,2,3,5.961005339623274
1673,2020-01-14,2020,1,1,1,5.91350300563827
2501,2021-10-08,2021,10,4,4,5.7899601708972535
2738,2022-11-18,2022,11,4,4,5.8888779583328805
404,2021-01-25,2021,1,1,0,4.343805421853684
904,2021-07-21,2021,7,3,2,6.3561076606958915
2456,2022-03-07,2022,3,1,0,5.4510384535657
394,2021-10-16,2021,10,4,5,5.231108616854587
2320,2022-12-28,2022,12,4,2,5.2574953720277815
2929,2020-09-15,2020,9,3,1,5.43372200355424
2506,2021-12-26,2021,12,4,6,3.6375861597263857
2068,2021-04-01,2021,4,2,3,6.532334292222349
288,2022-08-15,2022,8,3,0,3.5263605246161616
2583,2022-06-24,2022,6,2,4,4.51085950651685
2082,2021-01-30,2021,1,1,5,4.553876891600541
2780,2023-03-04,2023,3,1,5,4.912654885736052
2581,2023-05-03,2023,5,2,2,6.278521424165844
362,2023-02-25,2023,2,1,5,4.74493212836325
2639,2020-05-20,2020,5,2,2,4.976733742420574
1193,2023-04-06,2023,4,2,3,6.089044875446846
669,2023-03-20,2023,3,1,0,6.175867270105761
360,2023-10-20,2023,10,4,4,6.974478911025045
1501,2023-03-31,2023,3,1,4,6.405228458030842
838,2023-08-17,2023,8,3,3,6.22455842927536
2393,2023-12-02,2023,12,4,5,6.493753839851686
2725,2020-10-22,2020,10,4,3,5.262690188904886
2625,2022-12-29,2022,12,4,3,5.937536205082426
486,2023-10-30,2023,10,4,0,5.384495062789089
1816,2023-04-26,2023,4,2,2,6.70073110954781
1554,2021-04-23,2021,4,2,4,6.493753839851686
2408,2021-01-10,2021,1,1,6,3.6375861597263857
2335,2022-05-16,2022,5,2,0,5.541263545158426
1962,2020-08-15,2020,8,3,5,5.771441123130016
2107,2023-06-14,2023,6,2,2,6.142037405587356
1942,2020-08-25,2020,8,3,1,4.672828834461906
2953,2023-10-14,2023,10,4,5,6.652863029353347
1046,2020-01-05,2020,1,1,6,4.23410650459726
2569,2020-02-27,2020,2,1,3,6.511745329644728
2178,2022-05-13,2022,5,2,4,3.828641396489095
1059,2023-03-11,2023,3,1,5,4.174387269895637
835,2020-10-08,2020,10,4,3,4.59511985013459
410,2021-11-15,2021,11,4,0,6.803505257608338
2817,2022-09-27,2022,9,3,1,5.968707559985366
2811,2022-03-08,2022,3,1,1,4.30406509320417
2178,2021-12-16,2021,12,4,3,5.056245805348308
1179,2023-02-13,2023,2,1,0,6.974478911025045
877,2021-03-30,2021,3,1,1,4.7535901911063645
2392,2020-09-16,2020,9,3,2,4.859812404361672
1296,2023-12-09,2023,12,4,5,6.602587892189336
2056,2021-09-30,2021,9,3,3,6.799055862058796
618,2021-01-16,2021,1,1,5,5.030437921392435
383,2020-12-17,2020,12,4,3,4.867534450455582
2082,2020-11-17,2020,11,4,1,5.831882477283517
1002,2023-07-16,2023,7,3,6,6.511745329644728
2606,2023-07-30,2023,7,3,6,6.408528791059498
551,2021-07-06,2021,7,3,1,4.330733340286331
2578,2020-02-01,2020,2,1,5,4.574710978503383
2293,2020-04-01,2020,4,2,2,5.3612921657094255
2346,2023-11-02,2023,11,4,3,6.302618975744905
210,2023-03-25,2023,3,1,5,6.6293632534374485
1591,2020-08-10,2020,8,3,0,6.411818267709897
855,2023-11-02,2023,11,4,3,5.545177444479562
1565,2023-03-03,2023,3,1,4,6.447305862541213
2697,2023-03-30,2023,3,1,3,5.41610040220442
940,2021-03-02,2021,3,1,1,2.70805020110221
979,2023-05-12,2023,5,2,4,6.3784261836515865
1637,2021-09-27,2021,9,3,0,4.543294782270004
1794,2022-07-20,2022,7,3,2,5.802118375377063
570,2020-11-24,2020,11,4,1,5.247024072160486
209,2021-12-08,2021,12,4,2,5.484796933490655
2403,2020-11-03,2020,11,4,1,6.418364935936212
1451,2022-04-26,2022,4,2,1,5.968707559985366
1708,2021-12-02,2021,12,4,3,5.655991810819852
2523,2023-09-27,2023,9,3,2,6.501289670540389
178,2023-09-09,2023,9,3,5,4.727387818712341
435,2021-02-08,2021,2,1,0,6.1070228877422545
418,2020-02-04,2020,2,1,1,4.248495242049359
1279,2021-02-06,2021,2,1,5,5.942799375126701
2235,2022-10-28,2022,10,4,4,6.26530121273771
515,2020-02-25,2020,2,1,1,6.368187186350492
1928,2020-02-27,2020,2,1,3,6.844815479208263
2988,2022-08-01,2022,8,3,0,5.713732805509369
2679,2021-11-18,2021,11,4,3,6.22455842927536
1097,2023-04-16,2023,4,2,6,6.077642243349034
1343,2022-03-13,2022,3,1,6,6.883462586413092
254,2022-02-10,2022,2,1,3,6.3473892096560105
1354,2023-08-22,2023,8,3,1,4.02535169073515
1938,2021-07-24,2021,7,3,5,4.48863636973214
1992,2020-02-14,2020,2,1,4,5.937536205082426
1671,2020-03-10,2020,3,1,1,4.343805421853684
1435,2020-05-31,2020,5,2,6,6.315358001522335
1832,2021-05-04,2021,5,2,1,6.499787040655854
2314,2020-01-01,2020,1,1,2,5.476463551931511
1911,2021-04-28,2021,4,2,2,6.874198495453294
2314,2023-07-18,2023,7,3,1,5.3230099791384085
905,2022-10-24,2022,10,4,0,4.976733742420574
2103,2022-01-26,2022,1,1,2,6.837332814685591
713,2020-05-19,2020,5,2,1,7.214504414151143
2031,2021-05-05,2021,5,2,2,4.564348191467836
2103,2023-12-12,2023,12,4,1,6.22455842927536
2784,2020-05-14,2020,5,2,3,4.74493212836325
2421,2021-06-18,2021,6,2,4,5.056245805348308
2911,2020-07-26,2020,7,3,6,6.6052979209482015
217,2020-03-26,2020,3,1,3,6.22455842927536
2317,2023-05-20,2023,5,2,5,7.1284959456800365
1409,2020-01-01,2020,1,1,2,6.814542897259958
622,2022-09-10,2022,9,3,5,5.541263545158426
1933,2021-10-07,2021,10,4,3,5.739792912179234
719,2021-02-13,2021,2,1,5,5.707110264748875
2769,2021-08-28,2021,8,3,5,5.564520407322694
113,2023-06-19,2023,6,2,0,6.717804695023691
1584,2023-07-01,2023,7,3,5,4.976733742420574
1519,2023-10-01,2023,10,4,6,4.663439094112067
1839,2023-10-21,2023,10,4,5,6.206575926724928
145,2023-12-10,2023,12,4,6,4.795790545596741
356,2021-06-03,2021,6,2,3,6.99117688712121
346,2023-07-27,2023,7,3,3,4.290459441148391
2625,2023-12-24,2023,12,4,6,6.814542897259958
1527,2021-08-28,2021,8,3,5,6.455198563340122
2743,2021-10-18,2021,10,4,0,5.176149732573829
2383,2020-04-02,2020,4,2,3,5.945420608606575
920,2021-07-22,2021,7,3,3,4.852030263919617
1520,2023-04-30,2023,4,2,6,4.110873864173311
793,2021-08-20,2021,8,3,4,6.759255270663693
360,2022-02-13,2022,2,1,6,5.968707559985366
1272,2020-04-16,2020,4,2,3,4.912654885736052
1225,2020-12-05,2020,12,4,5,5.7899601708972535
1920,2020-02-12,2020,2,1,2,4.718498871295094
671,2020-07-02,2020,7,3,3,5.945420608606575
2932,2021-09-08,2021,9,3,2,5.521460917862246
2228,2021-09-14,2021,9,3,1,5.783825182329737
1418,2021-01-17,2021,1,1,6,5.225746673713202
2044,2023-04-07,2023,4,2,4,4.290459441148391
2926,2023-09-08,2023,9,3,4,5.484796933490655
211,2022-02-08,2022,2,1,1,4.663439094112067
1774,2021-09-28,2021,9,3,1,4.74493212836325
2297,2021-03-28,2021,3,1,6,5.921578419643816
1538,2020-11-10,2020,11,4,1,4.51085950651685
318,2020-06-05,2020,6,2,4,6.849066282633458
1473,2023-11-04,2023,11,4,5,5.8888779583328805
1590,2022-04-26,2022,4,2,1,5.241747015059643
1735,2021-12-12,2021,12,4,6,4.3694478524670215
1918,2023-06-28,2023,6,2,2,5.968707559985366
1692,2020-11-24,2020,11,4,1,6.304448802421981
891,2020-06-19,2020,6,2,4,6.895682697747868
1149,2021-02-17,2021,2,1,2,5.579729825986222
2201,2021-01-30,2021,1,1,5,6.131226489483141
1468,2023-11-12,2023,11,4,6,6.46302945692067
321,2023-10-06,2023,10,4,4,4.04305126783455
368,2022-01-11,2022,1,1,1,6.683360945766275
537,2023-07-07,2023,7,3,4,5.942799375126701
1866,2022-12-13,2022,12,4,1,5.247024072160486
2578,2022-07-16,2022,7,3,5,6.4692503167957724
1782,2020-01-05,2020,1,1,6,4.859812404361672
213,2023-11-30,2023,11,4,3,4.574710978503383
1965,2023-09-12,2023,9,3,1,4.727387818712341
1132,2023-04-03,2023,4,2,0,3.7612001156935624
2467,2021-08-08,2021,8,3,6,6.683360945766275
1703,2021-08-29,2021,8,3,6,5.030437921392435
2551,2021-12-05,2021,12,4,6,3.1354942159291497
2400,2021-04-20,2021,4,2,1,5.135798437050262
2000,2020-05-17,2020,5,2,6,6.023447592961033
408,2023-06-11,2023,6,2,6,4.7535901911063645
1539,2021-06-14,2021,6,2,0,6.893656354602635
1588,2022-07-29,2022,7,3,4,6.673297967767654
2898,2022-12-18,2022,12,4,6,5.968707559985366
2256,2023-05-08,2023,5,2,0,5.808142489980444
513,2022-04-20,2022,4,2,2,6.726233402358747
121,2022-10-28,2022,10,4,4,6.0844994130751715
437,2022-10-23,2022,10,4,6,4.248495242049359
1910,2023-07-08,2023,7,3,5,5.8998973535824915
2376,2023-03-21,2023,3,1,1,4.962844630259907
347,2022-01-09,2022,1,1,6,4.31748811353631
867,2021-11-17,2021,11,4,2,6.3561076606958915
142,2021-07-07,2021,7,3,2,3.8918202981106265
1997,2021-01-14,2021,1,1,3,5.231108616854587
2292,2020-05-30,2020,5,2,5,3.4965075614664802
2266,2023-10-29,2023,10,4,6,5.44673737166631
1328,2023-03-01,2023,3,1,2,6.996681488176539
712,2023-09-25,2023,9,3,0,4.727387818712341
2253,2022-09-20,2022,9,3,1,6.373319789577012
2302,2022-07-25,2022,7,3,0,6.236369590203704
2823,2023-07-15,2023,7,3,5,5.181783550292085
414,2022-06-27,2022,6,2,0,5.198497031265826
1151,2022-06-03,2022,6,2,4,4.859812404361672
847,2023-10-25,2023,10,4,2,3.970291913552122
1102,2022-02-05,2022,2,1,5,6.111467339502679
2082,2023-07-18,2023,7,3,1,6.013715156042802
2963,2021-07-30,2021,7,3,4,5.030437921392435
2316,2022-04-01,2022,4,2,4,7.003065458786462
2729,2021-11-29,2021,11,4,0,6.668228248417403
260,2023-08-23,2023,8,3,2,5.652489180268651
2371,2020-12-26,2020,12,4,5,6.881411303642535
1158,2021-09-27,2021,9,3,0,6.68586094706836
1677,2020-05-14,2020,5,2,3,3.8066624897703196
2624,2022-02-09,2022,2,1,2,4.330733340286331
1039,2022-10-31,2022,10,4,0,6.660575149839686
661,2020-05-06,2020,5,2,2,5.442417710521793
819,2022-07-20,2022,7,3,2,6.803505257608338
1994,2022-02-17,2022,2,1,3,5.872117789475416
